code,name,description,refreshed_at,from_date,to_date
CME_P817,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #17 (P817)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #17. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-05-28,2017-12-08
CME_P818,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #18 (P818)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #18. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-05-28,2017-12-08
CME_P819,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #19 (P819)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #19. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-05-28,2017-12-08
CME_P82,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2 (P82)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-09 03:27:22,2014-02-18,2019-12-06
CME_P820,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #20 (P820)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #20. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-05-28,2017-12-08
CME_P821,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #21 (P821)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #21. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-07-21,2017-12-08
CME_P822,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #22 (P822)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #22. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2017-12-09 03:27:57,2015-07-21,2017-12-08
CME_P83,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3 (P83)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-11-10 03:27:41,2014-02-18,2019-11-08
CME_P84,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4 (P84)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-10-08 23:32:22,2014-02-18,2019-10-08
CME_P85,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5 (P85)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-09-10 23:30:28,2014-02-18,2019-09-10
CME_P86,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6 (P86)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-08-10 23:28:05,2014-02-18,2019-08-09
CME_P87,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7 (P87)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-07-09 23:29:15,2014-02-18,2019-07-08
CME_P88,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8 (P88)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-06-10 23:29:00,2014-02-18,2019-06-10
CME_P89,"ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9 (P89)","Historical Futures Prices: ISO New England North East Massachusetts Zone 5 MW Off-Peak Calendar-Month Day-Ahead LMP Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-05-08 23:31:51,2014-02-18,2019-05-08
CME_PA1,"Palladium Futures, Continuous Contract #1 (PA1) (Front Month)","Historical Futures Prices: Palladium Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:05,1977-01-05,2020-02-19
CME_PA2,"Palladium Futures, Continuous Contract #2 (PA2)","Historical Futures Prices: Palladium Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:05,2005-02-09,2020-02-19
CME_PC1,"PG&E Citygate Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PC1) (Front Month)","Historical Futures Prices: PG&E Citygate Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:49,2014-03-05,2014-12-02
CME_PC2,"PG&E Citygate Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (PC2)","Historical Futures Prices: PG&E Citygate Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. For more on the roll algorithm used please see this page: http://www.quandl.com/futures/continuous.",2017-03-13 07:28:39,2014-03-05,2014-11-04
CME_PD1,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PD1) (Front Month)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:07,2014-02-18,2020-02-19
CME_PD10,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #10 (PD10)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-06-05 23:28:07,2014-02-18,2019-06-04
CME_PD11,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #11 (PD11)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-05-05 23:27:07,2014-02-18,2019-05-03
CME_PD12,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #12 (PD12)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #12. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-04-03 23:27:15,2014-02-18,2019-04-02
CME_PD13,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #13 (PD13)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #13. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-03-05 03:30:15,2014-02-18,2019-03-04
CME_PD14,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #14 (PD14)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #14. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-02-05 03:26:33,2014-02-18,2019-02-04
CME_PD15,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #15 (PD15)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #15. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-01-06 03:26:27,2014-12-26,2019-01-04
CME_PD16,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #16 (PD16)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #16. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-09-08 23:27:06,2014-12-26,2018-09-07
CME_PD17,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #17 (PD17)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #17. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-08-05 23:27:21,2014-12-26,2018-08-03
CME_PD18,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #18 (PD18)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #18. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-06-24 23:27:02,2014-12-26,2018-06-21
CME_PD19,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #19 (PD19)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #19. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2018-06-05 23:31:27,2014-12-26,2018-06-04
CME_PD2,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (PD2)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:07,2014-02-18,2020-02-19
CME_PD3,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #3 (PD3)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-05 03:26:53,2014-02-18,2020-02-04
CME_PD4,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #4 (PD4)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-01-06 03:26:29,2014-02-18,2020-01-03
CME_PD5,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #5 (PD5)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-12-04 03:27:13,2014-02-18,2019-12-03
CME_PD6,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #6 (PD6)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-11-05 03:28:07,2014-02-18,2019-11-04
CME_PD7,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7 (PD7)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-10-05 23:27:27,2014-02-18,2019-10-04
CME_PD8,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #8 (PD8)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-08-05 23:32:29,2014-02-18,2019-08-05
CME_PD9,"NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #9 (PD9)","Historical Futures Prices: NGPL TexOk Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-07-03 23:31:19,2014-02-18,2019-07-03
CME_PDM1,"MISO Indiana Hub Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #1 (PDM1) (Front Month)","Historical Futures Prices: MISO Indiana Hub Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:39,2014-03-07,2016-07-08
CME_PDM2,"MISO Indiana Hub Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #2 (PDM2)","Historical Futures Prices: MISO Indiana Hub Day-Ahead Peak Calendar-Month 5 MW Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. For more on the roll algorithm used please see this page: https://www.quandl.com/collections/futures/continuous.",2017-03-13 07:28:49,2014-03-07,2016-06-07
CME_PF1,"Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PF1) (Front Month)","Historical Futures Prices: Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-10-05 23:26:32,2014-03-05,2019-10-02
CME_PF2,"Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2 (PF2)","Historical Futures Prices: Ventura Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2019-09-07 23:26:32,2014-03-05,2019-09-05
CME_PG1,"Dominion South Point Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1 (PG1) (Front Month)","Historical Futures Prices: Dominion South Point Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:06,2014-02-18,2020-02-19
CME_PG10,"Dominion South Point Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #10 (PG10)","Historical Futures Prices: Dominion South Point Natural Gas (Platts IFERC) Basis Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:07,2014-02-18,2020-02-19
